"ID","Gene","TO_annotation","TO_ID"
"478","GRMZM2G046919","metabolite content related trait","TO:0000281"
"479","GRMZM2G046919","phytochemical compound content","TO:0000674"
"480","GRMZM2G046919","carotenoid content","TO:0000496"
"481","GRMZM2G046919","xanthophyll content","TO:0000301"
"482","GRMZM2G046919","zeaxanthin content","TO:0020078"
"483","GRMZM2G149024","biochemical trait","TO:0000277"
"484","GRMZM2G149024","metabolite content related trait","TO:0000281"
"485","GRMZM2G149024","phytochemical compound content","TO:0000674"
"486","GRMZM2G149024","chlorophyll content","TO:0000495"
"487","GRMZM2G149024","chlorophyll content in an extract","TO:0012003"
"488","GRMZM2G149028","biochemical trait","TO:0000277"
"489","GRMZM2G149028","metabolite content related trait","TO:0000281"
"490","GRMZM2G149028","phytochemical compound content","TO:0000674"
"491","GRMZM2G149028","chlorophyll content","TO:0000495"
"492","GRMZM2G149028","chlorophyll content in an extract","TO:0012003"
"493","GRMZM2G055037","biochemical trait","TO:0000277"
"494","GRMZM2G055037","metabolite content related trait","TO:0000281"
"495","GRMZM2G055037","phytochemical compound content","TO:0000674"
"496","GRMZM2G055037","chlorophyll content","TO:0000495"
"497","GRMZM2G055037","chlorophyll content in an extract","TO:0012003"
"498","GRMZM2G319281","biochemical trait","TO:0000277"
"499","GRMZM2G319281","metabolite content related trait","TO:0000281"
"500","GRMZM2G319281","phytochemical compound content","TO:0000674"
"501","GRMZM2G319281","chlorophyll content","TO:0000495"
"502","GRMZM2G319281","chlorophyll content in an extract","TO:0012003"
"503","GRMZM5G899800","biochemical trait","TO:0000277"
"504","GRMZM5G899800","metabolite content related trait","TO:0000281"
"505","GRMZM5G899800","phytochemical compound content","TO:0000674"
"506","GRMZM5G899800","chlorophyll content","TO:0000495"
"507","GRMZM5G899800","chlorophyll content in an extract","TO:0012003"
"508","GRMZM2G416069","biochemical trait","TO:0000277"
"509","GRMZM2G416069","metabolite content related trait","TO:0000281"
"510","GRMZM2G416069","phytochemical compound content","TO:0000674"
"511","GRMZM2G416069","chlorophyll content","TO:0000495"
"512","GRMZM2G416069","chlorophyll content in an extract","TO:0012003"
"513","GRMZM2G115730","biochemical trait","TO:0000277"
"514","GRMZM2G115730","metabolite content related trait","TO:0000281"
"515","GRMZM2G115730","phytochemical compound content","TO:0000674"
"516","GRMZM2G115730","chlorophyll content","TO:0000495"
"517","GRMZM2G115730","chlorophyll content in an extract","TO:0012003"
"518","GRMZM2G115750","biochemical trait","TO:0000277"
"519","GRMZM2G115750","metabolite content related trait","TO:0000281"
"520","GRMZM2G115750","phytochemical compound content","TO:0000674"
"521","GRMZM2G115750","chlorophyll content","TO:0000495"
"522","GRMZM2G115750","chlorophyll content in an extract","TO:0012003"
"523","GRMZM2G314064","biochemical trait","TO:0000277"
"524","GRMZM2G314064","metabolite content related trait","TO:0000281"
"525","GRMZM2G314064","phytochemical compound content","TO:0000674"
"526","GRMZM2G314064","chlorophyll content","TO:0000495"
"527","GRMZM2G314064","chlorophyll-a content","TO:0000293"
"528","GRMZM2G127138","metabolite content related trait","TO:0000281"
"529","GRMZM2G127138","phytochemical compound content","TO:0000674"
"530","GRMZM2G127138","chlorophyll content","TO:0000495"
"531","GRMZM2G127138","chlorophyll-a content","TO:0000293"
"532","GRMZM2G127150","metabolite content related trait","TO:0000281"
"533","GRMZM2G127150","phytochemical compound content","TO:0000674"
"534","GRMZM2G127150","chlorophyll content","TO:0000495"
"535","GRMZM2G127150","chlorophyll-a content","TO:0000293"
"536","GRMZM2G127181","metabolite content related trait","TO:0000281"
"537","GRMZM2G127181","phytochemical compound content","TO:0000674"
"538","GRMZM2G127181","chlorophyll content","TO:0000495"
"539","GRMZM2G127181","chlorophyll-a content","TO:0000293"
"540","AC191317.3_FG009","metabolite content related trait","TO:0000281"
"541","AC191317.3_FG009","phytochemical compound content","TO:0000674"
"542","AC191317.3_FG009","chlorophyll content","TO:0000495"
"543","AC191317.3_FG009","chlorophyll-a content","TO:0000293"
"544","GRMZM2G703641","biochemical trait","TO:0000277"
"545","GRMZM2G703641","metabolite content related trait","TO:0000281"
"546","GRMZM2G703641","phytochemical compound content","TO:0000674"
"547","GRMZM2G703641","chlorophyll content","TO:0000495"
"548","GRMZM2G703641","chlorophyll-a content","TO:0000293"
"549","GRMZM2G058584","biochemical trait","TO:0000277"
"550","GRMZM2G058584","metabolite content related trait","TO:0000281"
"551","GRMZM2G058584","phytochemical compound content","TO:0000674"
"552","GRMZM2G058584","chlorophyll content","TO:0000495"
"553","GRMZM2G058584","chlorophyll-a content","TO:0000293"
"554","GRMZM2G058734","biochemical trait","TO:0000277"
"555","GRMZM2G058734","metabolite content related trait","TO:0000281"
"556","GRMZM2G058734","phytochemical compound content","TO:0000674"
"557","GRMZM2G058734","chlorophyll content","TO:0000495"
"558","GRMZM2G058734","chlorophyll-a content","TO:0000293"
"559","GRMZM2G058760","biochemical trait","TO:0000277"
"560","GRMZM2G058760","metabolite content related trait","TO:0000281"
"561","GRMZM2G058760","phytochemical compound content","TO:0000674"
"562","GRMZM2G058760","chlorophyll content","TO:0000495"
"563","GRMZM2G058760","chlorophyll-a content","TO:0000293"
"564","GRMZM2G058872","biochemical trait","TO:0000277"
"565","GRMZM2G058872","metabolite content related trait","TO:0000281"
"566","GRMZM2G058872","phytochemical compound content","TO:0000674"
"567","GRMZM2G058872","chlorophyll content","TO:0000495"
"568","GRMZM2G058872","chlorophyll-a content","TO:0000293"
"569","GRMZM2G009435","biochemical trait","TO:0000277"
"570","GRMZM2G009435","metabolite content related trait","TO:0000281"
"571","GRMZM2G009435","phytochemical compound content","TO:0000674"
"572","GRMZM2G009435","chlorophyll content","TO:0000495"
"573","GRMZM2G009435","chlorophyll-a content","TO:0000293"
"574","GRMZM2G022248","biochemical trait","TO:0000277"
"575","GRMZM2G022248","metabolite content related trait","TO:0000281"
"576","GRMZM2G022248","phytochemical compound content","TO:0000674"
"577","GRMZM2G022248","chlorophyll content","TO:0000495"
"578","GRMZM2G022248","chlorophyll-b content","TO:0000295"
"579","GRMZM2G021742","biochemical trait","TO:0000277"
"580","GRMZM2G021742","metabolite content related trait","TO:0000281"
"581","GRMZM2G021742","phytochemical compound content","TO:0000674"
"582","GRMZM2G021742","chlorophyll content","TO:0000495"
"583","GRMZM2G021742","chlorophyll-b content","TO:0000295"
"584","GRMZM2G024686","biochemical trait","TO:0000277"
"585","GRMZM2G024686","metabolite content related trait","TO:0000281"
"586","GRMZM2G024686","phytochemical compound content","TO:0000674"
"587","GRMZM2G024686","chlorophyll content","TO:0000495"
"588","GRMZM2G024686","chlorophyll-b content","TO:0000295"
"589","GRMZM2G024389","biochemical trait","TO:0000277"
"590","GRMZM2G024389","metabolite content related trait","TO:0000281"
"591","GRMZM2G024389","phytochemical compound content","TO:0000674"
"592","GRMZM2G024389","chlorophyll content","TO:0000495"
"593","GRMZM2G024389","chlorophyll-b content","TO:0000295"
"594","GRMZM2G024267","biochemical trait","TO:0000277"
"595","GRMZM2G024267","metabolite content related trait","TO:0000281"
"596","GRMZM2G024267","phytochemical compound content","TO:0000674"
"597","GRMZM2G024267","chlorophyll content","TO:0000495"
"598","GRMZM2G024267","chlorophyll-b content","TO:0000295"
"599","GRMZM2G024374","biochemical trait","TO:0000277"
"600","GRMZM2G024374","metabolite content related trait","TO:0000281"
"601","GRMZM2G024374","phytochemical compound content","TO:0000674"
"602","GRMZM2G024374","chlorophyll content","TO:0000495"
"603","GRMZM2G024374","chlorophyll-b content","TO:0000295"
"604","GRMZM2G023242","biochemical trait","TO:0000277"
"605","GRMZM2G023242","metabolite content related trait","TO:0000281"
"606","GRMZM2G023242","phytochemical compound content","TO:0000674"
"607","GRMZM2G023242","chlorophyll content","TO:0000495"
"608","GRMZM2G023242","chlorophyll-b content","TO:0000295"
"609","GRMZM2G001661","biochemical trait","TO:0000277"
"610","GRMZM2G001661","metabolite content related trait","TO:0000281"
"611","GRMZM2G001661","phytochemical compound content","TO:0000674"
"612","GRMZM2G001661","chlorophyll content","TO:0000495"
"613","GRMZM2G001661","chlorophyll-b content","TO:0000295"
"614","AC207546.3_FG004","biochemical trait","TO:0000277"
"615","AC207546.3_FG004","metabolite content related trait","TO:0000281"
"616","AC207546.3_FG004","phytochemical compound content","TO:0000674"
"617","AC207546.3_FG004","chlorophyll content","TO:0000495"
"618","AC207546.3_FG004","chlorophyll-b content","TO:0000295"
"619","GRMZM2G100920","biochemical trait","TO:0000277"
"620","GRMZM2G100920","metabolite content related trait","TO:0000281"
"621","GRMZM2G100920","phytochemical compound content","TO:0000674"
"622","GRMZM2G100920","chlorophyll content","TO:0000495"
"623","GRMZM2G100920","chlorophyll-b content","TO:0000295"
"624","GRMZM2G472236","biochemical trait","TO:0000277"
"625","GRMZM2G472236","metabolite content related trait","TO:0000281"
"626","GRMZM2G472236","phytochemical compound content","TO:0000674"
"627","GRMZM2G472236","chlorophyll content","TO:0000495"
"628","GRMZM2G472236","chlorophyll-b content","TO:0000295"
"629","GRMZM2G169747","biochemical trait","TO:0000277"
"630","GRMZM2G169747","metabolite content related trait","TO:0000281"
"631","GRMZM2G169747","phytochemical compound content","TO:0000674"
"632","GRMZM2G169747","chlorophyll content","TO:0000495"
"633","GRMZM2G169747","chlorophyll-b content","TO:0000295"
"634","GRMZM2G472266","biochemical trait","TO:0000277"
"635","GRMZM2G472266","metabolite content related trait","TO:0000281"
"636","GRMZM2G472266","phytochemical compound content","TO:0000674"
"637","GRMZM2G472266","chlorophyll content","TO:0000495"
"638","GRMZM2G472266","chlorophyll-b content","TO:0000295"
"639","GRMZM2G021642","biochemical trait","TO:0000277"
"640","GRMZM2G021642","metabolite content related trait","TO:0000281"
"641","GRMZM2G021642","phytochemical compound content","TO:0000674"
"642","GRMZM2G021642","chlorophyll content","TO:0000495"
"643","GRMZM2G021642","chlorophyll-b content","TO:0000295"
"644","GRMZM2G171559","biochemical trait","TO:0000277"
"645","GRMZM2G171559","metabolite content related trait","TO:0000281"
"646","GRMZM2G171559","phytochemical compound content","TO:0000674"
"647","GRMZM2G171559","chlorophyll content","TO:0000495"
"648","GRMZM2G171559","chlorophyll-b content","TO:0000295"
"649","GRMZM2G000129","biochemical trait","TO:0000277"
"650","GRMZM2G000129","metabolite content related trait","TO:0000281"
"651","GRMZM2G000129","phytochemical compound content","TO:0000674"
"652","GRMZM2G000129","chlorophyll content","TO:0000495"
"653","GRMZM2G000129","chlorophyll-b content","TO:0000295"
"654","GRMZM2G445684","biochemical trait","TO:0000277"
"655","GRMZM2G445684","metabolite content related trait","TO:0000281"
"656","GRMZM2G445684","phytochemical compound content","TO:0000674"
"657","GRMZM2G445684","chlorophyll content","TO:0000495"
"658","GRMZM2G445684","chlorophyll-b content","TO:0000295"
"659","GRMZM5G806441","biochemical trait","TO:0000277"
"660","GRMZM5G806441","metabolite content related trait","TO:0000281"
"661","GRMZM5G806441","phytochemical compound content","TO:0000674"
"662","GRMZM5G806441","chlorophyll content","TO:0000495"
"663","GRMZM5G806441","chlorophyll-b content","TO:0000295"
"664","GRMZM5G856966","biochemical trait","TO:0000277"
"665","GRMZM5G856966","metabolite content related trait","TO:0000281"
"666","GRMZM5G856966","phytochemical compound content","TO:0000674"
"667","GRMZM5G856966","chlorophyll content","TO:0000495"
"668","GRMZM5G856966","chlorophyll-b content","TO:0000295"
"669","GRMZM2G371210","biochemical trait","TO:0000277"
"670","GRMZM2G371210","metabolite content related trait","TO:0000281"
"671","GRMZM2G371210","phytochemical compound content","TO:0000674"
"672","GRMZM2G371210","chlorophyll content","TO:0000495"
"673","GRMZM2G371210","chlorophyll-b content","TO:0000295"
"674","GRMZM2G113167","biochemical trait","TO:0000277"
"675","GRMZM2G113167","metabolite content related trait","TO:0000281"
"676","GRMZM2G113167","phytochemical compound content","TO:0000674"
"677","GRMZM2G113167","chlorophyll content","TO:0000495"
"678","GRMZM2G113167","chlorophyll-b content","TO:0000295"
"679","GRMZM2G113202","biochemical trait","TO:0000277"
"680","GRMZM2G113202","metabolite content related trait","TO:0000281"
"681","GRMZM2G113202","phytochemical compound content","TO:0000674"
"682","GRMZM2G113202","chlorophyll content","TO:0000495"
"683","GRMZM2G113202","chlorophyll-b content","TO:0000295"
"684","GRMZM2G174650","biochemical trait","TO:0000277"
"685","GRMZM2G174650","metabolite content related trait","TO:0000281"
"686","GRMZM2G174650","phytochemical compound content","TO:0000674"
"687","GRMZM2G174650","chlorophyll content","TO:0000495"
"688","GRMZM2G174650","chlorophyll-b content","TO:0000295"
"689","GRMZM2G114673","biochemical trait","TO:0000277"
"690","GRMZM2G114673","metabolite content related trait","TO:0000281"
"691","GRMZM2G114673","phytochemical compound content","TO:0000674"
"692","GRMZM2G114673","chlorophyll content","TO:0000495"
"693","GRMZM2G114673","chlorophyll-b content","TO:0000295"
"694","GRMZM2G114692","biochemical trait","TO:0000277"
"695","GRMZM2G114692","metabolite content related trait","TO:0000281"
"696","GRMZM2G114692","phytochemical compound content","TO:0000674"
"697","GRMZM2G114692","chlorophyll content","TO:0000495"
"698","GRMZM2G114692","chlorophyll-b content","TO:0000295"
"699","GRMZM2G114775","biochemical trait","TO:0000277"
"700","GRMZM2G114775","metabolite content related trait","TO:0000281"
"701","GRMZM2G114775","phytochemical compound content","TO:0000674"
"702","GRMZM2G114775","chlorophyll content","TO:0000495"
"703","GRMZM2G114775","chlorophyll-b content","TO:0000295"
"704","GRMZM2G156739","biochemical trait","TO:0000277"
"705","GRMZM2G156739","metabolite content related trait","TO:0000281"
"706","GRMZM2G156739","phytochemical compound content","TO:0000674"
"707","GRMZM2G156739","chlorophyll content","TO:0000495"
"708","GRMZM2G156739","chlorophyll-b content","TO:0000295"
"709","GRMZM2G156729","biochemical trait","TO:0000277"
"710","GRMZM2G156729","metabolite content related trait","TO:0000281"
"711","GRMZM2G156729","phytochemical compound content","TO:0000674"
"712","GRMZM2G156729","chlorophyll content","TO:0000495"
