"ID","Gene","TO_annotation","TO_ID"
"13243","GRMZM2G154892","plant growth and development trait","TO:0000357"
"13244","GRMZM2G154892","plant structure growth and development trait","TO:0000928"
"13245","GRMZM2G154892","shoot system growth and development trait","TO:0000654"
"13246","GRMZM2G154892","inflorescence development trait","TO:0006027"
"13247","GRMZM2G154892","inflorescence branching","TO:0000050"
"13248","GRMZM2G154892","inflorescence branch arrangement","TO:0002751"
"13249","AC197143.3_FG007","plant growth and development trait","TO:0000357"
"13250","AC197143.3_FG007","plant structure growth and development trait","TO:0000928"
"13251","AC197143.3_FG007","shoot system growth and development trait","TO:0000654"
"13252","AC197143.3_FG007","inflorescence development trait","TO:0006027"
"13253","AC197143.3_FG007","inflorescence branching","TO:0000050"
"13254","AC197143.3_FG007","inflorescence branch arrangement","TO:0002751"
"13255","GRMZM5G852185","plant growth and development trait","TO:0000357"
"13256","GRMZM5G852185","plant structure growth and development trait","TO:0000928"
"13257","GRMZM5G852185","shoot system growth and development trait","TO:0000654"
"13258","GRMZM5G852185","inflorescence development trait","TO:0006027"
"13259","GRMZM5G852185","inflorescence branching","TO:0000050"
"13260","GRMZM5G852185","inflorescence branch arrangement","TO:0002751"
"13261","GRMZM2G391364","plant growth and development trait","TO:0000357"
"13262","GRMZM2G391364","plant structure growth and development trait","TO:0000928"
"13263","GRMZM2G391364","shoot system growth and development trait","TO:0000654"
"13264","GRMZM2G391364","inflorescence development trait","TO:0006027"
"13265","GRMZM2G391364","inflorescence branching","TO:0000050"
"13266","GRMZM2G391364","inflorescence branch arrangement","TO:0002751"
"13267","GRMZM2G020928","plant growth and development trait","TO:0000357"
"13268","GRMZM2G020928","plant structure growth and development trait","TO:0000928"
"13269","GRMZM2G020928","shoot system growth and development trait","TO:0000654"
"13270","GRMZM2G020928","inflorescence development trait","TO:0006027"
"13271","GRMZM2G020928","inflorescence branching","TO:0000050"
"13272","GRMZM2G020928","inflorescence branch arrangement","TO:0002751"
"13273","GRMZM2G020814","plant growth and development trait","TO:0000357"
"13274","GRMZM2G020814","plant structure growth and development trait","TO:0000928"
"13275","GRMZM2G020814","shoot system growth and development trait","TO:0000654"
"13276","GRMZM2G020814","inflorescence development trait","TO:0006027"
"13277","GRMZM2G020814","inflorescence branching","TO:0000050"
"13278","GRMZM2G020814","inflorescence branch arrangement","TO:0002751"
"13279","GRMZM2G125054","plant growth and development trait","TO:0000357"
"13280","GRMZM2G125054","plant structure growth and development trait","TO:0000928"
"13281","GRMZM2G125054","shoot system growth and development trait","TO:0000654"
"13282","GRMZM2G125054","inflorescence development trait","TO:0006027"
"13283","GRMZM2G125054","inflorescence branching","TO:0000050"
"13284","GRMZM2G125054","inflorescence branch arrangement","TO:0002751"
"13285","GRMZM2G173962","plant growth and development trait","TO:0000357"
"13286","GRMZM2G173962","plant structure growth and development trait","TO:0000928"
"13287","GRMZM2G173962","shoot system growth and development trait","TO:0000654"
"13288","GRMZM2G173962","inflorescence development trait","TO:0006027"
"13289","GRMZM2G173962","inflorescence branching","TO:0000050"
"13290","GRMZM2G173962","inflorescence branch arrangement","TO:0002751"
"13291","GRMZM2G083477","plant growth and development trait","TO:0000357"
"13292","GRMZM2G083477","plant structure growth and development trait","TO:0000928"
"13293","GRMZM2G083477","shoot system growth and development trait","TO:0000654"
"13294","GRMZM2G083477","inflorescence development trait","TO:0006027"
"13295","GRMZM2G083477","inflorescence branching","TO:0000050"
"13296","GRMZM2G083477","primary branching of inflorescence","TO:0000052"
"13297","GRMZM2G156529","plant growth and development trait","TO:0000357"
"13298","GRMZM2G156529","plant structure growth and development trait","TO:0000928"
"13299","GRMZM2G156529","shoot system growth and development trait","TO:0000654"
"13300","GRMZM2G156529","inflorescence development trait","TO:0006027"
"13301","GRMZM2G156529","inflorescence branching","TO:0000050"
"13302","GRMZM2G156529","primary branching of inflorescence","TO:0000052"
"13303","GRMZM2G085849","plant growth and development trait","TO:0000357"
"13304","GRMZM2G085849","plant structure growth and development trait","TO:0000928"
"13305","GRMZM2G085849","shoot system growth and development trait","TO:0000654"
"13306","GRMZM2G085849","inflorescence development trait","TO:0006027"
"13307","GRMZM2G085849","inflorescence branching","TO:0000050"
"13308","GRMZM2G085849","primary branching of inflorescence","TO:0000052"
"13309","GRMZM5G864847","plant growth and development trait","TO:0000357"
"13310","GRMZM5G864847","plant structure growth and development trait","TO:0000928"
"13311","GRMZM5G864847","shoot system growth and development trait","TO:0000654"
"13312","GRMZM5G864847","inflorescence development trait","TO:0006027"
"13313","GRMZM5G864847","inflorescence branching","TO:0000050"
"13314","GRMZM5G864847","primary branching of inflorescence","TO:0000052"
"13315","GRMZM2G020150","plant morphology trait","TO:0000017"
"13316","GRMZM2G020150","plant structure morphology trait","TO:0000839"
"13317","GRMZM2G020150","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13318","GRMZM2G020150","cardinal organ part morphology trait","TO:0000754"
"13319","GRMZM2G020150","leaf lamina morphology trait","TO:0000829"
"13320","GRMZM2G020150","leaf lamina length","TO:0002690"
"13321","AC226373.2_FG009","plant morphology trait","TO:0000017"
"13322","AC226373.2_FG009","plant structure morphology trait","TO:0000839"
"13323","AC226373.2_FG009","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13324","AC226373.2_FG009","cardinal organ part morphology trait","TO:0000754"
"13325","AC226373.2_FG009","leaf lamina morphology trait","TO:0000829"
"13326","AC226373.2_FG009","leaf lamina length","TO:0002690"
"13327","GRMZM2G069737","plant morphology trait","TO:0000017"
"13328","GRMZM2G069737","plant structure morphology trait","TO:0000839"
"13329","GRMZM2G069737","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13330","GRMZM2G069737","cardinal organ part morphology trait","TO:0000754"
"13331","GRMZM2G069737","leaf lamina morphology trait","TO:0000829"
"13332","GRMZM2G069737","leaf lamina length","TO:0002690"
"13333","GRMZM5G864847","plant morphology trait","TO:0000017"
"13334","GRMZM5G864847","plant structure morphology trait","TO:0000839"
"13335","GRMZM5G864847","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13336","GRMZM5G864847","cardinal organ part morphology trait","TO:0000754"
"13337","GRMZM5G864847","leaf lamina morphology trait","TO:0000829"
"13338","GRMZM5G864847","leaf lamina length","TO:0002690"
"13339","GRMZM2G426469","plant morphology trait","TO:0000017"
"13340","GRMZM2G426469","plant structure morphology trait","TO:0000839"
"13341","GRMZM2G426469","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13342","GRMZM2G426469","cardinal organ part morphology trait","TO:0000754"
"13343","GRMZM2G426469","leaf lamina morphology trait","TO:0000829"
"13344","GRMZM2G426469","leaf lamina length","TO:0002690"
"13345","GRMZM2G399961","plant morphology trait","TO:0000017"
"13346","GRMZM2G399961","plant structure morphology trait","TO:0000839"
"13347","GRMZM2G399961","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13348","GRMZM2G399961","cardinal organ part morphology trait","TO:0000754"
"13349","GRMZM2G399961","leaf lamina morphology trait","TO:0000829"
"13350","GRMZM2G399961","leaf lamina length","TO:0002690"
"13351","AC209050.3_FG003","plant morphology trait","TO:0000017"
"13352","AC209050.3_FG003","plant structure morphology trait","TO:0000839"
"13353","AC209050.3_FG003","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13354","AC209050.3_FG003","cardinal organ part morphology trait","TO:0000754"
"13355","AC209050.3_FG003","leaf lamina morphology trait","TO:0000829"
"13356","AC209050.3_FG003","leaf lamina length","TO:0002690"
"13357","GRMZM5G848603","plant morphology trait","TO:0000017"
"13358","GRMZM5G848603","plant structure morphology trait","TO:0000839"
"13359","GRMZM5G848603","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13360","GRMZM5G848603","cardinal organ part morphology trait","TO:0000754"
"13361","GRMZM5G848603","leaf lamina morphology trait","TO:0000829"
"13362","GRMZM5G848603","leaf lamina length","TO:0002690"
"13363","GRMZM2G095252","plant morphology trait","TO:0000017"
"13364","GRMZM2G095252","plant structure morphology trait","TO:0000839"
"13365","GRMZM2G095252","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13366","GRMZM2G095252","cardinal organ part morphology trait","TO:0000754"
"13367","GRMZM2G095252","leaf lamina morphology trait","TO:0000829"
"13368","GRMZM2G095252","leaf lamina length","TO:0002690"
"13369","GRMZM2G133698","plant morphology trait","TO:0000017"
"13370","GRMZM2G133698","plant structure morphology trait","TO:0000839"
"13371","GRMZM2G133698","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13372","GRMZM2G133698","cardinal organ part morphology trait","TO:0000754"
"13373","GRMZM2G133698","leaf lamina morphology trait","TO:0000829"
"13374","GRMZM2G133698","leaf lamina length","TO:0002690"
"13375","GRMZM2G432753","plant morphology trait","TO:0000017"
"13376","GRMZM2G432753","plant structure morphology trait","TO:0000839"
"13377","GRMZM2G432753","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13378","GRMZM2G432753","cardinal organ part morphology trait","TO:0000754"
"13379","GRMZM2G432753","leaf lamina morphology trait","TO:0000829"
"13380","GRMZM2G432753","leaf lamina length","TO:0002690"
"13381","GRMZM5G841044","plant morphology trait","TO:0000017"
"13382","GRMZM5G841044","plant structure morphology trait","TO:0000839"
"13383","GRMZM5G841044","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13384","GRMZM5G841044","cardinal organ part morphology trait","TO:0000754"
"13385","GRMZM5G841044","leaf lamina morphology trait","TO:0000829"
"13386","GRMZM5G841044","leaf lamina length","TO:0002690"
"13387","GRMZM2G015955","plant morphology trait","TO:0000017"
"13388","GRMZM2G015955","plant structure morphology trait","TO:0000839"
"13389","GRMZM2G015955","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13390","GRMZM2G015955","cardinal organ part morphology trait","TO:0000754"
"13391","GRMZM2G015955","leaf lamina morphology trait","TO:0000829"
"13392","GRMZM2G015955","leaf lamina width","TO:0002720"
"13393","GRMZM2G066225","plant morphology trait","TO:0000017"
"13394","GRMZM2G066225","plant structure morphology trait","TO:0000839"
"13395","GRMZM2G066225","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13396","GRMZM2G066225","cardinal organ part morphology trait","TO:0000754"
"13397","GRMZM2G066225","leaf lamina morphology trait","TO:0000829"
"13398","GRMZM2G066225","leaf lamina width","TO:0002720"
"13399","GRMZM2G008456","plant morphology trait","TO:0000017"
"13400","GRMZM2G008456","plant structure morphology trait","TO:0000839"
"13401","GRMZM2G008456","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13402","GRMZM2G008456","cardinal organ part morphology trait","TO:0000754"
"13403","GRMZM2G008456","leaf lamina morphology trait","TO:0000829"
"13404","GRMZM2G008456","leaf lamina width","TO:0002720"
"13405","GRMZM2G008558","plant morphology trait","TO:0000017"
"13406","GRMZM2G008558","plant structure morphology trait","TO:0000839"
"13407","GRMZM2G008558","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13408","GRMZM2G008558","cardinal organ part morphology trait","TO:0000754"
"13409","GRMZM2G008558","leaf lamina morphology trait","TO:0000829"
"13410","GRMZM2G008558","leaf lamina width","TO:0002720"
"13411","GRMZM2G420224","plant morphology trait","TO:0000017"
"13412","GRMZM2G420224","plant structure morphology trait","TO:0000839"
"13413","GRMZM2G420224","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13414","GRMZM2G420224","cardinal organ part morphology trait","TO:0000754"
"13415","GRMZM2G420224","leaf lamina morphology trait","TO:0000829"
"13416","GRMZM2G420224","leaf lamina width","TO:0002720"
"13417","GRMZM2G008159","plant morphology trait","TO:0000017"
"13418","GRMZM2G008159","plant structure morphology trait","TO:0000839"
"13419","GRMZM2G008159","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13420","GRMZM2G008159","cardinal organ part morphology trait","TO:0000754"
"13421","GRMZM2G008159","leaf lamina morphology trait","TO:0000829"
"13422","GRMZM2G008159","leaf lamina width","TO:0002720"
"13423","GRMZM2G008166","plant morphology trait","TO:0000017"
"13424","GRMZM2G008166","plant structure morphology trait","TO:0000839"
"13425","GRMZM2G008166","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13426","GRMZM2G008166","cardinal organ part morphology trait","TO:0000754"
"13427","GRMZM2G008166","leaf lamina morphology trait","TO:0000829"
"13428","GRMZM2G008166","leaf lamina width","TO:0002720"
"13429","GRMZM2G137108","plant morphology trait","TO:0000017"
"13430","GRMZM2G137108","plant structure morphology trait","TO:0000839"
"13431","GRMZM2G137108","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"13432","GRMZM2G137108","cardinal organ part morphology trait","TO:0000754"
"13433","GRMZM2G137108","leaf lamina morphology trait","TO:0000829"
