"ID","Gene","TO_annotation","TO_ID"
"39946","LOC_Os12g39940","chlorophyll content","TO:0000495"
"39947","LOC_Os12g39940","chlorophyll content in an extract","TO:0012003"
"39948","LOC_Os12g39950","biochemical trait","TO:0000277"
"39949","LOC_Os12g39950","metabolite content related trait","TO:0000281"
"39950","LOC_Os12g39950","phytochemical compound content","TO:0000674"
"39951","LOC_Os12g39950","chlorophyll content","TO:0000495"
"39952","LOC_Os12g39950","chlorophyll content in an extract","TO:0012003"
"39953","LOC_Os12g39960","biochemical trait","TO:0000277"
"39954","LOC_Os12g39960","metabolite content related trait","TO:0000281"
"39955","LOC_Os12g39960","phytochemical compound content","TO:0000674"
"39956","LOC_Os12g39960","chlorophyll content","TO:0000495"
"39957","LOC_Os12g39960","chlorophyll content in an extract","TO:0012003"
"39958","LOC_Os12g39970","biochemical trait","TO:0000277"
"39959","LOC_Os12g39970","metabolite content related trait","TO:0000281"
"39960","LOC_Os12g39970","phytochemical compound content","TO:0000674"
"39961","LOC_Os12g39970","chlorophyll content","TO:0000495"
"39962","LOC_Os12g39970","chlorophyll content in an extract","TO:0012003"
"39963","LOC_Os12g39930","plant growth and development trait","TO:0000357"
"39964","LOC_Os12g39930","plant phenological trait","TO:0000933"
"39965","LOC_Os12g39930","flowering time trait","TO:0002616"
"39966","LOC_Os12g39930","days to flowering trait","TO:0000344"
"39967","LOC_Os12g39930","days to tassel","TO:0000629"
"39968","LOC_Os12g39940","plant growth and development trait","TO:0000357"
"39969","LOC_Os12g39940","plant phenological trait","TO:0000933"
"39970","LOC_Os12g39940","flowering time trait","TO:0002616"
"39971","LOC_Os12g39940","days to flowering trait","TO:0000344"
"39972","LOC_Os12g39940","days to tassel","TO:0000629"
"39973","LOC_Os12g39950","plant growth and development trait","TO:0000357"
"39974","LOC_Os12g39950","plant phenological trait","TO:0000933"
"39975","LOC_Os12g39950","flowering time trait","TO:0002616"
"39976","LOC_Os12g39950","days to flowering trait","TO:0000344"
"39977","LOC_Os12g39950","days to tassel","TO:0000629"
"39978","LOC_Os12g39960","plant growth and development trait","TO:0000357"
"39979","LOC_Os12g39960","plant phenological trait","TO:0000933"
"39980","LOC_Os12g39960","flowering time trait","TO:0002616"
"39981","LOC_Os12g39960","days to flowering trait","TO:0000344"
"39982","LOC_Os12g39960","days to tassel","TO:0000629"
"39983","LOC_Os12g39970","plant growth and development trait","TO:0000357"
"39984","LOC_Os12g39970","plant phenological trait","TO:0000933"
"39985","LOC_Os12g39970","flowering time trait","TO:0002616"
"39986","LOC_Os12g39970","days to flowering trait","TO:0000344"
"39987","LOC_Os12g39970","days to tassel","TO:0000629"
"39988","LOC_Os12g39990","biochemical trait","TO:0000277"
"39989","LOC_Os12g39990","metabolite content related trait","TO:0000281"
"39990","LOC_Os12g39990","phytochemical compound content","TO:0000674"
"39991","LOC_Os12g39990","chlorophyll content","TO:0000495"
"39992","LOC_Os12g39990","chlorophyll content in an extract","TO:0012003"
"39993","LOC_Os12g40000","biochemical trait","TO:0000277"
"39994","LOC_Os12g40000","metabolite content related trait","TO:0000281"
"39995","LOC_Os12g40000","phytochemical compound content","TO:0000674"
"39996","LOC_Os12g40000","chlorophyll content","TO:0000495"
"39997","LOC_Os12g40000","chlorophyll content in an extract","TO:0012003"
"39998","LOC_Os12g39990","plant growth and development trait","TO:0000357"
"39999","LOC_Os12g39990","plant phenological trait","TO:0000933"
"40000","LOC_Os12g39990","flowering time trait","TO:0002616"
"40001","LOC_Os12g39990","days to flowering trait","TO:0000344"
"40002","LOC_Os12g39990","days to tassel","TO:0000629"
"40003","LOC_Os12g40000","plant growth and development trait","TO:0000357"
"40004","LOC_Os12g40000","plant phenological trait","TO:0000933"
"40005","LOC_Os12g40000","flowering time trait","TO:0002616"
"40006","LOC_Os12g40000","days to flowering trait","TO:0000344"
"40007","LOC_Os12g40000","days to tassel","TO:0000629"
"40008","LOC_Os12g40010","plant growth and development trait","TO:0000357"
"40009","LOC_Os12g40010","plant structure growth and development trait","TO:0000928"
"40010","LOC_Os12g40010","shoot system growth and development trait","TO:0000654"
"40011","LOC_Os12g40010","inflorescence development trait","TO:0006027"
"40012","LOC_Os12g40010","inflorescence number","TO:0000582"
"40013","LOC_Os12g40010","spikelet number","TO:0000456"
"40014","LOC_Os12g40020","plant growth and development trait","TO:0000357"
"40015","LOC_Os12g40020","plant structure growth and development trait","TO:0000928"
"40016","LOC_Os12g40020","shoot system growth and development trait","TO:0000654"
"40017","LOC_Os12g40020","inflorescence development trait","TO:0006027"
"40018","LOC_Os12g40020","inflorescence number","TO:0000582"
"40019","LOC_Os12g40020","spikelet number","TO:0000456"
"40020","LOC_Os12g40030","plant growth and development trait","TO:0000357"
"40021","LOC_Os12g40030","plant structure growth and development trait","TO:0000928"
"40022","LOC_Os12g40030","shoot system growth and development trait","TO:0000654"
"40023","LOC_Os12g40030","inflorescence development trait","TO:0006027"
"40024","LOC_Os12g40030","inflorescence number","TO:0000582"
"40025","LOC_Os12g40030","spikelet number","TO:0000456"
"40026","LOC_Os12g40040","plant growth and development trait","TO:0000357"
"40027","LOC_Os12g40040","plant structure growth and development trait","TO:0000928"
"40028","LOC_Os12g40040","shoot system growth and development trait","TO:0000654"
"40029","LOC_Os12g40040","inflorescence development trait","TO:0006027"
"40030","LOC_Os12g40040","inflorescence number","TO:0000582"
"40031","LOC_Os12g40040","spikelet number","TO:0000456"
"40032","LOC_Os12g40360","biochemical trait","TO:0000277"
"40033","LOC_Os12g40360","metabolite content related trait","TO:0000281"
"40034","LOC_Os12g40360","phenolic compound content","TO:0020076"
"40035","LOC_Os12g40370","biochemical trait","TO:0000277"
"40036","LOC_Os12g40370","metabolite content related trait","TO:0000281"
"40037","LOC_Os12g40370","phenolic compound content","TO:0020076"
"40038","LOC_Os12g40380","biochemical trait","TO:0000277"
"40039","LOC_Os12g40380","metabolite content related trait","TO:0000281"
"40040","LOC_Os12g40380","phenolic compound content","TO:0020076"
"40041","LOC_Os12g40390","biochemical trait","TO:0000277"
"40042","LOC_Os12g40390","metabolite content related trait","TO:0000281"
"40043","LOC_Os12g40390","phenolic compound content","TO:0020076"
"40044","LOC_Os12g40400","biochemical trait","TO:0000277"
"40045","LOC_Os12g40400","metabolite content related trait","TO:0000281"
"40046","LOC_Os12g40400","phenolic compound content","TO:0020076"
"40047","LOC_Os12g40419","biochemical trait","TO:0000277"
"40048","LOC_Os12g40419","metabolite content related trait","TO:0000281"
"40049","LOC_Os12g40419","phenolic compound content","TO:0020076"
"40050","LOC_Os12g40360","stress trait","TO:0000164"
"40051","LOC_Os12g40360","abiotic stress trait","TO:0000168"
"40052","LOC_Os12g40360","chemical stress sensitivity","TO:0000482"
"40053","LOC_Os12g40360","oxidative stress","TO:0002657"
"40054","LOC_Os12g40360","hydrogen peroxide content","TO:0000605"
"40055","LOC_Os12g40370","stress trait","TO:0000164"
"40056","LOC_Os12g40370","abiotic stress trait","TO:0000168"
"40057","LOC_Os12g40370","chemical stress sensitivity","TO:0000482"
"40058","LOC_Os12g40370","oxidative stress","TO:0002657"
"40059","LOC_Os12g40370","hydrogen peroxide content","TO:0000605"
"40060","LOC_Os12g40380","stress trait","TO:0000164"
"40061","LOC_Os12g40380","abiotic stress trait","TO:0000168"
"40062","LOC_Os12g40380","chemical stress sensitivity","TO:0000482"
"40063","LOC_Os12g40380","oxidative stress","TO:0002657"
"40064","LOC_Os12g40380","hydrogen peroxide content","TO:0000605"
"40065","LOC_Os12g40390","stress trait","TO:0000164"
"40066","LOC_Os12g40390","abiotic stress trait","TO:0000168"
"40067","LOC_Os12g40390","chemical stress sensitivity","TO:0000482"
"40068","LOC_Os12g40390","oxidative stress","TO:0002657"
"40069","LOC_Os12g40390","hydrogen peroxide content","TO:0000605"
"40070","LOC_Os12g40400","stress trait","TO:0000164"
"40071","LOC_Os12g40400","abiotic stress trait","TO:0000168"
"40072","LOC_Os12g40400","chemical stress sensitivity","TO:0000482"
"40073","LOC_Os12g40400","oxidative stress","TO:0002657"
"40074","LOC_Os12g40400","hydrogen peroxide content","TO:0000605"
"40075","LOC_Os12g40419","stress trait","TO:0000164"
"40076","LOC_Os12g40419","abiotic stress trait","TO:0000168"
"40077","LOC_Os12g40419","chemical stress sensitivity","TO:0000482"
"40078","LOC_Os12g40419","oxidative stress","TO:0002657"
"40079","LOC_Os12g40419","hydrogen peroxide content","TO:0000605"
"40080","LOC_Os12g40440","yield trait","TO:0000371"
"40081","LOC_Os12g40440","spikelet number","TO:0000456"
"40082","LOC_Os12g40440","spikelets per panicle length","TO:0000565"
"40083","LOC_Os12g40450","yield trait","TO:0000371"
"40084","LOC_Os12g40450","spikelet number","TO:0000456"
"40085","LOC_Os12g40450","spikelets per panicle length","TO:0000565"
"40086","LOC_Os12g40460","yield trait","TO:0000371"
"40087","LOC_Os12g40460","spikelet number","TO:0000456"
"40088","LOC_Os12g40460","spikelets per panicle length","TO:0000565"
"40089","LOC_Os12g40470","yield trait","TO:0000371"
"40090","LOC_Os12g40470","spikelet number","TO:0000456"
"40091","LOC_Os12g40470","spikelets per panicle length","TO:0000565"
"40092","LOC_Os12g40440","stress trait","TO:0000164"
"40093","LOC_Os12g40440","biotic stress trait","TO:0000179"
"40094","LOC_Os12g40440","crop damage resistance","TO:0000236"
"40095","LOC_Os12g40440","disease resistance","TO:0000112"
"40096","LOC_Os12g40440","fungal disease resistance","TO:0000439"
"40097","LOC_Os12g40440","blast disease resistance","TO:0000074"
"40098","LOC_Os12g40450","stress trait","TO:0000164"
"40099","LOC_Os12g40450","biotic stress trait","TO:0000179"
"40100","LOC_Os12g40450","crop damage resistance","TO:0000236"
"40101","LOC_Os12g40450","disease resistance","TO:0000112"
"40102","LOC_Os12g40450","fungal disease resistance","TO:0000439"
"40103","LOC_Os12g40450","blast disease resistance","TO:0000074"
"40104","LOC_Os12g40460","stress trait","TO:0000164"
"40105","LOC_Os12g40460","biotic stress trait","TO:0000179"
"40106","LOC_Os12g40460","crop damage resistance","TO:0000236"
"40107","LOC_Os12g40460","disease resistance","TO:0000112"
"40108","LOC_Os12g40460","fungal disease resistance","TO:0000439"
"40109","LOC_Os12g40460","blast disease resistance","TO:0000074"
"40110","LOC_Os12g40470","stress trait","TO:0000164"
"40111","LOC_Os12g40470","biotic stress trait","TO:0000179"
"40112","LOC_Os12g40470","crop damage resistance","TO:0000236"
"40113","LOC_Os12g40470","disease resistance","TO:0000112"
"40114","LOC_Os12g40470","fungal disease resistance","TO:0000439"
"40115","LOC_Os12g40470","blast disease resistance","TO:0000074"
"40116","LOC_Os12g40840","plant morphology trait","TO:0000017"
"40117","LOC_Os12g40840","plant structure morphology trait","TO:0000839"
"40118","LOC_Os12g40840","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"40119","LOC_Os12g40840","cardinal organ part morphology trait","TO:0000754"
"40120","LOC_Os12g40840","leaf lamina morphology trait","TO:0000829"
"40121","LOC_Os12g40840","leaf lamina length","TO:0002690"
"40122","LOC_Os12g40850","plant morphology trait","TO:0000017"
"40123","LOC_Os12g40850","plant structure morphology trait","TO:0000839"
"40124","LOC_Os12g40850","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"40125","LOC_Os12g40850","cardinal organ part morphology trait","TO:0000754"
"40126","LOC_Os12g40850","leaf lamina morphology trait","TO:0000829"
"40127","LOC_Os12g40850","leaf lamina length","TO:0002690"
"40128","LOC_Os12g40860","plant morphology trait","TO:0000017"
"40129","LOC_Os12g40860","plant structure morphology trait","TO:0000839"
"40130","LOC_Os12g40860","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"40131","LOC_Os12g40860","cardinal organ part morphology trait","TO:0000754"
"40132","LOC_Os12g40860","leaf lamina morphology trait","TO:0000829"
"40133","LOC_Os12g40860","leaf lamina length","TO:0002690"
"40134","LOC_Os12g40880","plant morphology trait","TO:0000017"
"40135","LOC_Os12g40880","plant structure morphology trait","TO:0000839"
"40136","LOC_Os12g40880","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"40137","LOC_Os12g40880","cardinal organ part morphology trait","TO:0000754"
"40138","LOC_Os12g40880","leaf lamina morphology trait","TO:0000829"
"40139","LOC_Os12g40880","leaf lamina length","TO:0002690"
"40140","LOC_Os12g40890","plant morphology trait","TO:0000017"
"40141","LOC_Os12g40890","plant structure morphology trait","TO:0000839"
"40142","LOC_Os12g40890","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"40143","LOC_Os12g40890","cardinal organ part morphology trait","TO:0000754"
"40144","LOC_Os12g40890","leaf lamina morphology trait","TO:0000829"
"40145","LOC_Os12g40890","leaf lamina length","TO:0002690"
"40146","LOC_Os12g40900","plant morphology trait","TO:0000017"
"40147","LOC_Os12g40900","plant structure morphology trait","TO:0000839"
"40148","LOC_Os12g40900","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"40149","LOC_Os12g40900","cardinal organ part morphology trait","TO:0000754"
"40150","LOC_Os12g40900","leaf lamina morphology trait","TO:0000829"
"40151","LOC_Os12g40900","leaf lamina length","TO:0002690"
"40152","LOC_Os12g40910","plant morphology trait","TO:0000017"
"40153","LOC_Os12g40910","plant structure morphology trait","TO:0000839"
"40154","LOC_Os12g40910","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"40155","LOC_Os12g40910","cardinal organ part morphology trait","TO:0000754"
"40156","LOC_Os12g40910","leaf lamina morphology trait","TO:0000829"
"40157","LOC_Os12g40910","leaf lamina length","TO:0002690"
"40158","LOC_Os12g40920","plant morphology trait","TO:0000017"
"40159","LOC_Os12g40920","plant structure morphology trait","TO:0000839"
"40160","LOC_Os12g40920","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"40161","LOC_Os12g40920","cardinal organ part morphology trait","TO:0000754"
"40162","LOC_Os12g40920","leaf lamina morphology trait","TO:0000829"
"40163","LOC_Os12g40920","leaf lamina length","TO:0002690"
"40164","LOC_Os12g41080","plant morphology trait","TO:0000017"
"40165","LOC_Os12g41080","plant structure morphology trait","TO:0000839"
"40166","LOC_Os12g41080","multi-tissue plant structure morphology trait","TO:0000836"
"40167","LOC_Os12g41080","seed morphology trait","TO:0000184"
"40168","LOC_Os12g41080","seed color","TO:0000486"
"40169","LOC_Os12g41080","seed coat color","TO:0000190"
"40170","LOC_Os12g41090","plant morphology trait","TO:0000017"
"40171","LOC_Os12g41090","plant structure morphology trait","TO:0000839"
"40172","LOC_Os12g41090","multi-tissue plant structure morphology trait","TO:0000836"
"40173","LOC_Os12g41090","seed morphology trait","TO:0000184"
"40174","LOC_Os12g41090","seed color","TO:0000486"
"40175","LOC_Os12g41090","seed coat color","TO:0000190"
"40176","LOC_Os12g41110","plant morphology trait","TO:0000017"
